"payment_id","customer_id","staff_id","rental_id","amount","random_date"
18109,499,1,1355,"2.99","2021-02-06"
18110,499,2,1526,"4.99","2022-09-15"
18111,499,2,1830,"4.99","2020-09-30"
18112,499,2,3241,"1.99","2020-12-29"
18113,500,1,1375,"5.99","2021-03-11"
18114,500,2,1388,"5.99","2023-10-24"
18115,500,2,2189,"3.99","2021-05-08"
18116,500,2,2526,"6.99","2020-03-16"
18117,500,1,2996,"2.99","2022-06-30"
18118,501,2,3222,"5.99","2022-01-21"
18119,501,1,3412,"7.99","2021-06-22"
18120,502,2,1696,"7.99","2020-06-09"
18121,502,2,2420,"0.99","2023-03-23"
18122,502,1,2911,"0.99","2021-09-15"
18123,503,2,2108,"4.99","2021-03-02"
18124,503,1,2225,"2.99","2022-05-18"
18125,503,2,3430,"0.99","2022-07-05"
18126,504,1,2720,"1.99","2020-10-31"
18127,504,1,2938,"6.99","2022-11-15"
18128,505,2,1799,"5.99","2023-03-20"
18129,505,2,1886,"4.99","2020-02-02"
18130,505,1,2773,"7.99","2022-08-15"
18131,505,1,3137,"5.99","2020-12-03"
18132,506,1,1446,"6.99","2021-04-19"
18133,506,1,1467,"2.99","2022-08-22"
18134,506,2,1565,"0.99","2022-11-25"
18135,506,1,2755,"9.99","2022-12-06"
18136,506,2,2824,"6.99","2020-03-03"
18137,507,2,1307,"4.99","2023-03-29"
18138,507,1,2143,"4.99","2022-02-25"
18139,507,2,2283,"4.99","2021-05-05"
18140,508,2,1661,"4.99","2023-02-24"
18141,509,1,1267,"2.99","2023-02-28"
18142,509,2,2919,"4.99","2020-04-28"
18143,510,2,1435,"5.99","2020-12-17"
18144,510,2,1757,"0.99","2021-01-09"
18145,510,2,1925,"0.99","2020-03-18"
18146,510,1,2729,"8.99","2023-05-22"
18147,510,2,2806,"0.99","2021-03-25"
18148,510,2,2817,"0.99","2021-03-18"
18149,510,2,3352,"8.99","2020-12-01"
18150,510,2,3465,"5.99","2023-01-05"
18151,511,2,1281,"2.99","2023-03-03"
18152,511,1,1508,"2.99","2022-02-26"
18153,511,2,2966,"10.99","2022-06-19"
18154,511,2,3366,"4.99","2020-01-20"
18155,512,1,1176,"6.99","2020-05-01"
18156,512,2,2029,"4.99","2021-12-09"
18157,512,1,2364,"2.99","2023-01-25"
18158,513,1,1607,"2.99","2020-03-13"
18159,513,2,2290,"7.99","2022-01-28"
18160,513,2,2737,"1.99","2022-10-22"
18161,514,2,1692,"4.99","2023-05-31"
18162,514,1,2002,"3.99","2020-05-05"
18163,514,2,2362,"0.99","2022-06-25"
18164,514,1,2789,"0.99","2021-09-30"
18165,514,2,3084,"2.99","2022-01-16"
18166,514,1,3385,"0.99","2023-04-24"
18167,515,1,1244,"4.99","2022-12-09"
18168,515,2,1531,"5.99","2021-11-10"
18169,515,2,2003,"4.99","2021-04-15"
18170,515,2,2484,"4.99","2021-07-16"
18171,515,2,2513,"0.99","2022-11-28"
18172,515,2,3063,"3.99","2023-01-10"
18173,516,2,1159,"4.99","2021-06-05"
18174,516,1,1200,"1.99","2023-02-26"
18175,516,1,1718,"10.99","2020-10-14"
18176,516,1,2017,"0.99","2021-09-03"
18177,516,2,3068,"0.99","2022-08-22"
18178,516,1,3431,"2.99","2022-11-16"
18179,517,2,1653,"4.99","2023-10-25"
18180,517,1,1809,"8.99","2022-06-29"
18181,517,1,1850,"4.99","2020-03-05"
18182,517,2,2534,"2.99","2021-02-05"
18183,517,1,3113,"0.99","2021-03-19"
18184,518,2,1552,"5.99","2021-12-23"
18185,518,2,3311,"0.99","2022-07-13"
18186,519,1,1941,"2.99","2020-06-25"
18187,519,2,2505,"8.99","2022-05-27"
18188,519,2,2997,"5.99","2021-01-08"
18189,520,1,1411,"0.99","2023-02-20"
18190,520,2,2174,"6.99","2020-12-16"
18191,520,1,2772,"4.99","2022-02-25"
18192,521,1,1761,"0.99","2020-02-15"
18193,521,2,2053,"0.99","2022-10-16"
18194,522,1,1289,"3.99","2022-04-09"
18195,522,2,3102,"8.99","2021-06-07"
18196,522,1,3188,"2.99","2020-01-31"
18197,522,2,3191,"0.99","2023-06-07"
18198,523,2,1729,"6.99","2022-05-04"
18199,523,1,2447,"8.99","2022-12-14"
18200,523,1,2583,"7.99","2020-02-04"
18201,523,2,2669,"0.99","2023-06-29"
18202,524,1,1306,"1.99","2021-07-03"
18203,524,2,1651,"4.99","2020-05-25"
18204,524,2,3454,"2.99","2023-04-23"
18205,525,2,1772,"2.99","2021-08-27"
18206,526,1,1255,"4.99","2023-04-10"
18207,526,2,1848,"0.99","2022-05-23"
18208,526,2,1865,"7.99","2023-01-11"
18209,526,2,1972,"2.99","2020-01-21"
18210,526,1,1981,"2.99","2023-03-05"
18211,526,2,2398,"4.99","2022-04-12"
18212,526,1,2828,"2.99","2022-10-03"
18213,526,2,2932,"6.99","2023-12-12"
18214,526,1,3339,"6.99","2020-01-30"
18215,527,1,1398,"2.99","2022-02-11"
18216,527,1,2422,"0.99","2020-04-07"
18217,527,2,2496,"0.99","2023-12-02"
18218,527,1,2539,"2.99","2020-10-18"
18219,528,2,1875,"2.99","2023-12-10"
18220,528,1,2019,"4.99","2020-09-01"
18221,529,1,1234,"1.99","2023-04-13"
18222,529,2,1686,"0.99","2020-07-15"
18223,529,2,3354,"0.99","2021-07-30"
18224,530,2,1273,"1.99","2020-10-20"
18225,530,1,1516,"0.99","2021-04-25"
18226,530,1,2158,"2.99","2021-11-26"
18227,531,2,2972,"2.99","2021-07-15"
18228,532,1,1694,"4.99","2020-01-04"
18229,532,2,2821,"3.99","2022-11-14"
18230,533,1,1421,"5.99","2022-10-25"
18231,533,1,1652,"0.99","2022-05-05"
18232,533,1,1859,"0.99","2022-12-18"
18233,533,1,1954,"2.99","2023-03-02"
18234,533,2,2770,"6.99","2021-06-28"
18235,533,1,2956,"0.99","2023-05-26"
18236,534,1,1610,"4.99","2022-01-06"
18237,534,1,1673,"2.99","2020-05-26"
18238,534,1,2436,"0.99","2023-01-12"
18239,534,2,3213,"1.99","2023-08-20"
18240,534,1,3216,"4.99","2021-02-25"
18241,535,1,1712,"4.99","2020-11-12"
18242,535,1,3228,"4.99","2020-10-17"
18243,536,1,1582,"4.99","2021-06-25"
18244,536,2,1962,"2.99","2023-03-23"
18245,536,2,2403,"2.99","2020-07-12"
18246,537,1,1445,"2.99","2023-06-09"
18247,537,2,2184,"2.99","2020-05-23"
18248,537,1,2586,"8.99","2020-12-20"
18249,537,2,3134,"8.99","2022-01-20"
18250,538,1,1314,"5.99","2020-10-03"
18251,538,1,1912,"4.99","2023-02-20"
18252,538,1,2682,"4.99","2021-02-16"
18253,538,2,3189,"2.99","2021-08-24"
18254,539,2,1282,"3.99","2023-05-03"
18255,539,1,1327,"0.99","2021-08-19"
18256,539,2,1444,"4.99","2023-01-21"
18257,540,2,1263,"2.99","2022-09-05"
18258,540,2,1290,"4.99","2020-02-22"
18259,540,2,2640,"2.99","2021-11-17"
18260,540,1,2953,"3.99","2020-07-03"
18261,540,1,3340,"3.99","2023-06-13"
18262,541,2,1986,"2.99","2023-05-31"
18263,541,1,2708,"6.99","2023-06-20"
18264,542,1,2610,"4.99","2022-11-02"
18265,542,2,2957,"10.99","2020-10-28"
18266,543,2,1720,"4.99","2020-07-19"
18267,543,1,2426,"2.99","2020-04-05"
18268,543,2,3070,"4.99","2020-06-26"
18269,543,1,3128,"2.99","2021-04-07"
18270,543,2,3467,"5.99","2022-11-16"
18271,544,1,1248,"1.99","2023-05-02"
18272,544,2,1434,"10.99","2023-03-28"
18273,544,1,2373,"0.99","2022-12-06"
18274,544,1,2395,"2.99","2021-12-03"
18275,545,1,2123,"2.99","2022-03-26"
18276,546,1,1181,"1.99","2021-03-31"
18277,546,2,1403,"0.99","2022-01-01"
18278,546,1,1787,"3.99","2023-11-26"
18279,546,1,2361,"5.99","2023-01-16"
18280,547,2,2022,"8.99","2022-12-14"
18281,548,1,1326,"1.99","2023-01-14"
18282,548,1,2280,"2.99","2023-12-27"
18283,548,2,2978,"0.99","2021-12-06"
18284,549,1,2050,"2.99","2021-06-25"
18285,550,1,1233,"6.99","2020-11-15"
18286,550,1,1863,"3.99","2023-11-19"
18287,550,2,1883,"4.99","2022-07-14"
18288,550,1,3154,"2.99","2021-03-04"
18289,550,2,3236,"9.99","2020-03-07"
18290,550,1,3272,"10.99","2021-03-31"
18291,551,2,2069,"4.99","2020-02-12"
18292,551,1,2776,"3.99","2023-04-13"
18293,552,2,2320,"0.99","2021-10-22"
18294,552,2,3397,"4.99","2020-09-10"
18295,553,2,1862,"3.99","2020-02-29"
18296,553,1,2460,"8.99","2022-07-20"
18297,553,2,3103,"6.99","2022-08-02"
18298,554,1,1959,"4.99","2023-01-01"
18299,554,1,2279,"6.99","2020-10-08"
18300,554,2,3278,"2.99","2021-01-18"
18301,554,1,3312,"6.99","2020-10-10"
18302,555,2,3232,"1.99","2022-10-26"
18303,556,1,2092,"6.99","2023-05-10"
18304,556,2,2593,"5.99","2020-03-28"
18305,556,2,2986,"0.99","2023-11-12"
18306,556,1,3093,"4.99","2023-10-09"
18307,556,2,3438,"6.99","2020-01-22"
18308,557,1,1666,"0.99","2021-07-25"
18309,557,2,2988,"6.99","2020-09-19"
18310,557,1,3050,"3.99","2022-05-15"
18311,558,2,1967,"4.99","2023-10-08"
18312,558,1,2411,"1.99","2023-09-28"
18313,558,2,2544,"4.99","2021-12-26"
18314,558,2,3016,"4.99","2022-01-29"
18315,558,2,3451,"10.99","2023-11-28"
18316,559,2,2576,"4.99","2021-07-25"
18317,559,1,2706,"0.99","2023-07-02"
18318,559,2,3046,"4.99","2020-03-14"
18319,559,1,3370,"1.99","2020-07-25"
18320,560,1,1271,"4.99","2023-10-25"
18321,560,2,1572,"1.99","2023-03-09"
18322,561,2,1193,"2.99","2020-04-26"
18323,561,2,1505,"2.99","2022-11-18"
18324,561,2,1620,"4.99","2020-01-06"
18325,561,1,2119,"4.99","2021-09-27"
18326,561,1,2357,"5.99","2023-08-28"
18327,561,1,2548,"0.99","2021-03-05"
18328,561,1,2950,"4.99","2022-04-07"
18329,561,1,3160,"4.99","2021-06-09"
18330,561,1,3427,"0.99","2021-06-27"
18331,562,1,1998,"3.99","2021-05-16"
18332,562,1,2705,"4.99","2022-04-24"
18333,562,1,2746,"3.99","2021-09-20"
18334,562,2,3242,"4.99","2020-11-07"
18335,563,2,1545,"4.99","2022-10-29"
18336,563,2,2573,"0.99","2021-07-10"
18337,564,2,1705,"2.99","2020-05-27"
18338,565,2,1460,"4.99","2020-03-20"
18339,565,1,2321,"5.99","2021-01-18"
18340,565,1,3300,"5.99","2022-10-07"
18341,566,1,1635,"5.99","2023-12-18"
18342,566,2,1982,"4.99","2020-03-23"
18343,566,1,2367,"0.99","2022-03-07"
18344,566,1,3379,"4.99","2022-10-23"
18345,567,2,2689,"4.99","2020-11-17"
18346,567,1,3010,"2.99","2023-03-02"
18347,568,2,1658,"4.99","2023-10-20"
18348,568,2,2382,"4.99","2022-07-20"
18349,568,2,2668,"0.99","2020-06-02"
18350,568,1,3227,"4.99","2021-11-03"
18351,568,2,3462,"1.99","2023-07-28"
18352,569,1,1463,"6.99","2021-08-27"
18353,569,2,1668,"5.99","2020-09-13"
18354,570,1,1259,"4.99","2021-02-24"
18355,570,2,1417,"4.99","2022-08-20"
18356,570,2,1804,"2.99","2021-02-22"
18357,570,2,2008,"5.99","2021-02-07"
18358,570,2,2031,"6.99","2023-11-05"
18359,570,2,2261,"3.99","2020-11-17"
18360,570,2,3138,"2.99","2022-08-06"
18361,571,1,1254,"4.99","2022-07-22"
18362,571,2,1400,"3.99","2022-07-04"
18363,571,1,1756,"4.99","2020-07-20"
18364,571,2,1990,"4.99","2021-03-27"
18365,571,1,2327,"2.99","2020-10-25"
18366,571,1,2977,"10.99","2021-11-09"
18367,572,2,1889,"10.99","2021-04-27"
18368,572,1,2007,"0.99","2022-04-23"
18369,572,1,2458,"0.99","2022-04-23"
18370,573,1,1613,"4.99","2020-04-17"
18371,573,2,2622,"5.99","2020-11-07"
18372,573,1,2995,"1.99","2022-03-19"
18373,573,1,3295,"7.99","2021-10-05"
18374,574,1,1559,"0.99","2022-09-14"
18375,574,2,1636,"5.99","2023-06-08"
18376,574,1,1817,"0.99","2023-06-23"
18377,574,1,2632,"0.99","2023-05-08"
18378,574,1,3220,"6.99","2022-05-16"
18379,575,2,1494,"2.99","2022-08-07"
18380,575,1,1824,"2.99","2021-02-08"
18381,575,2,1866,"4.99","2021-05-17"
18382,576,1,1366,"4.99","2023-01-10"
18383,576,2,1742,"2.99","2023-05-10"
18384,576,1,2309,"0.99","2020-06-04"
18385,576,2,2444,"8.99","2021-11-09"
18386,576,1,2651,"3.99","2021-04-21"
18387,576,2,2799,"4.99","2022-01-27"
18388,576,2,3226,"6.99","2021-06-30"
18389,577,2,2399,"3.99","2022-08-27"
18390,577,2,3286,"2.99","2021-07-19"
18391,577,2,3401,"6.99","2021-01-09"
18392,578,2,1826,"6.99","2021-09-02"
18393,578,2,2615,"4.99","2023-02-02"
18394,578,1,3305,"2.99","2020-07-05"
18395,579,2,2425,"5.99","2021-03-15"
18396,579,1,2522,"3.99","2022-01-18"
18397,579,1,3111,"2.99","2021-01-22"
18398,580,1,1469,"0.99","2022-07-19"
18399,581,2,1958,"3.99","2021-08-18"
18400,581,2,2101,"2.99","2022-03-20"
18401,581,1,2137,"4.99","2021-05-19"
18402,582,1,1719,"2.99","2023-10-01"
18403,582,1,2337,"7.99","2022-10-06"
18404,582,2,3071,"0.99","2023-06-17"
18405,583,1,1428,"3.99","2020-07-13"
18406,583,1,2429,"9.99","2021-05-02"
18407,583,2,2663,"4.99","2022-03-29"
18408,583,2,2845,"5.99","2021-07-09"
18409,583,2,2879,"3.99","2022-11-06"
18410,583,1,3424,"0.99","2023-03-04"
18411,584,2,1436,"3.99","2022-09-04"
18412,584,2,3317,"6.99","2021-04-21"
18413,585,1,1344,"0.99","2022-05-03"
18414,585,2,1346,"7.99","2020-12-27"
18415,585,1,2674,"0.99","2022-01-05"
18416,585,1,2930,"3.99","2021-05-09"
18417,586,1,1260,"2.99","2023-11-14"
18418,586,2,1540,"0.99","2020-03-17"
18419,587,2,1330,"2.99","2020-06-12"
18420,587,2,2034,"4.99","2022-04-05"
18421,587,1,2220,"2.99","2022-05-23"
18422,587,1,2329,"4.99","2021-12-16"
18423,588,2,1885,"2.99","2023-04-28"
18424,588,2,1903,"6.99","2020-06-16"
18425,588,2,2270,"7.99","2020-07-26"
18426,588,1,2453,"2.99","2023-11-26"
18427,588,2,2920,"3.99","2021-09-24"
18428,589,1,1439,"4.99","2023-06-04"
18429,589,2,1703,"4.99","2023-09-06"
18430,589,2,2652,"8.99","2023-12-25"
18431,589,1,2707,"8.99","2023-08-15"
18432,589,1,2979,"2.99","2020-11-19"
18433,590,2,1456,"7.99","2021-05-24"
18434,590,2,2352,"2.99","2021-01-07"
18435,590,2,2775,"2.99","2023-11-05"
18436,590,1,2916,"6.99","2020-07-20"
18437,590,1,2964,"9.99","2022-02-09"
18438,591,1,1418,"0.99","2020-03-21"
18439,591,2,3341,"2.99","2021-10-23"
18440,591,2,3435,"4.99","2020-01-24"
18441,592,2,1163,"6.99","2022-10-15"
18442,592,2,1423,"5.99","2023-02-14"
18443,592,1,1479,"2.99","2022-04-18"
18444,592,1,2627,"0.99","2021-08-16"
18445,592,1,3158,"7.99","2021-08-08"
18446,593,2,2055,"5.99","2021-09-30"
18447,593,2,2205,"4.99","2023-10-21"
18448,593,1,2441,"4.99","2023-10-01"
18449,593,1,2832,"4.99","2020-08-11"
18450,594,2,1537,"5.99","2020-09-28"
18451,594,1,1816,"4.99","2020-06-23"
18452,594,1,1950,"2.99","2023-04-18"
18453,594,1,2276,"6.99","2022-04-27"
18454,594,2,2786,"0.99","2020-07-08"
18455,594,2,3302,"1.99","2023-08-09"
18456,595,2,1170,"2.99","2023-07-06"
18457,595,2,3371,"4.99","2021-11-21"
18458,596,1,1644,"1.99","2021-09-04"
18459,596,1,2767,"1.99","2023-06-07"
18460,597,1,2379,"0.99","2021-09-05"
18461,597,1,2696,"4.99","2021-02-17"
18462,597,1,3201,"1.99","2020-03-08"
18463,598,1,3005,"2.99","2022-10-03"
18464,599,1,2272,"1.99","2020-08-27"
18465,599,2,3043,"6.99","2023-11-02"
18466,599,2,3398,"4.99","2021-12-13"
18467,599,1,3429,"6.99","2021-11-14"
18468,202,1,1474,"2.99","2022-08-18"
18469,202,1,1535,"4.99","2021-03-14"
18470,202,1,3008,"0.99","2022-10-04"
18471,202,2,3148,"0.99","2021-07-14"
18472,203,1,1217,"4.99","2020-03-02"
18473,203,1,1715,"2.99","2023-03-20"
18474,203,2,2939,"7.99","2020-08-10"
18475,203,2,3406,"2.99","2022-06-02"
18476,204,1,1321,"2.99","2020-12-18"
18477,204,1,1616,"7.99","2021-05-02"
18478,204,1,1871,"4.99","2020-08-21"
18479,204,2,1894,"7.99","2021-09-13"
18480,204,2,2186,"2.99","2020-05-09"
18481,204,2,2734,"4.99","2022-02-09"
18482,205,1,1238,"2.99","2023-05-11"
18483,205,1,1357,"4.99","2020-11-22"
18484,205,1,1767,"0.99","2023-08-28"
18485,205,2,2237,"5.99","2020-06-09"
18486,206,2,1872,"0.99","2021-06-06"
18487,206,2,2477,"5.99","2020-04-29"
18488,206,2,3012,"4.99","2023-01-13"
18489,207,2,1945,"3.99","2023-02-13"
18490,208,1,1805,"0.99","2021-12-08"
18491,208,1,1949,"5.99","2023-11-21"
18492,208,2,2592,"0.99","2022-06-11"
18493,208,1,2695,"2.99","2022-01-22"
18494,208,2,2907,"0.99","2021-03-11"
18495,1,1,1185,"5.99","2023-02-23"
18496,1,2,1422,"0.99","2020-09-02"
18497,1,2,1476,"9.99","2023-05-30"
18498,1,1,1725,"4.99","2020-09-30"
18499,1,1,2308,"4.99","2020-12-19"
18500,1,2,2363,"0.99","2023-10-19"
18501,1,1,3284,"3.99","2023-11-30"
18502,2,1,2128,"2.99","2022-10-28"
18503,3,1,1546,"8.99","2023-11-23"
18504,3,1,1726,"6.99","2023-03-01"
18505,3,2,1911,"6.99","2023-01-30"
18506,3,1,2628,"2.99","2020-10-12"
18507,4,1,1297,"4.99","2022-09-02"
18508,4,1,1633,"0.99","2022-09-27"
18509,4,2,1707,"2.99","2022-12-07"
18510,4,2,1735,"0.99","2020-05-07"
18511,4,2,2043,"0.99","2021-08-24"
18512,4,1,2642,"5.99","2020-04-26"
18513,5,1,1502,"3.99","2021-06-30"
18514,5,2,1631,"2.99","2020-09-18"
18515,5,2,2063,"4.99","2023-03-15"
18516,5,2,2570,"2.99","2021-04-24"
18517,5,2,3126,"4.99","2020-04-28"
18518,6,1,1575,"3.99","2021-11-13"
18519,6,2,1841,"2.99","2021-11-19"
18520,6,1,1966,"0.99","2020-09-17"
18521,6,1,2345,"0.99","2021-06-10"
18522,7,2,1810,"0.99","2023-12-24"
18523,7,1,2250,"2.99","2020-04-23"
18524,7,1,2709,"0.99","2021-05-04"
18525,7,1,2888,"4.99","2021-08-22"
18526,7,1,3007,"0.99","2023-04-06"
18527,8,2,1305,"2.99","2021-11-13"
18528,8,1,2095,"5.99","2023-06-25"
18529,8,2,3114,"4.99","2023-03-26"
18530,9,2,3142,"7.99","2020-05-20"
18531,9,2,3262,"4.99","2022-03-02"
18532,10,1,1801,"4.99","2021-10-30"
18533,10,1,1995,"4.99","2023-08-23"
18534,10,2,2222,"3.99","2020-03-04"
18535,10,1,2814,"0.99","2023-05-04"
18536,10,1,2865,"0.99","2022-10-14"
18537,11,1,1470,"6.99","2020-05-29"
18538,11,1,1939,"7.99","2023-12-22"
18539,11,1,3192,"0.99","2022-10-01"
18540,12,2,1752,"5.99","2023-06-30"
18541,12,2,2434,"5.99","2023-09-13"
18542,12,2,2500,"5.99","2022-03-13"
18543,12,2,2623,"4.99","2023-08-01"
18544,12,2,3135,"2.99","2021-11-15"
18545,12,1,3411,"0.99","2023-05-16"
18546,13,1,1933,"2.99","2021-05-08"
18547,13,1,2209,"4.99","2022-05-29"
18548,13,1,2952,"2.99","2023-02-27"
18549,13,1,3047,"8.99","2020-04-27"
18550,14,2,1360,"4.99","2023-08-09"
18551,15,1,2486,"2.99","2023-09-26"
18552,15,1,2937,"5.99","2022-06-10"
18553,15,2,3182,"0.99","2023-08-19"
18554,16,2,1934,"6.99","2021-11-22"
18555,16,1,1944,"7.99","2020-05-28"
18556,16,1,2960,"7.99","2023-01-13"
18557,16,2,3348,"0.99","2021-04-05"
18558,17,2,2175,"5.99","2021-09-06"
18559,17,1,2684,"8.99","2023-08-18"
18560,17,2,3269,"5.99","2022-01-31"
18561,18,2,1451,"5.99","2023-04-28"
18562,18,2,1783,"4.99","2022-07-25"
18563,18,2,2112,"5.99","2020-06-08"
18564,18,1,2990,"8.99","2021-01-20"
18565,19,1,2657,"2.99","2022-03-27"
18566,19,1,2848,"2.99","2023-04-10"
18567,19,2,3423,"2.99","2023-06-03"
18568,20,2,1558,"0.99","2020-06-18"
18569,20,2,2136,"3.99","2022-12-03"
18570,20,2,2343,"4.99","2022-09-01"
18571,20,1,3350,"4.99","2020-11-18"
18572,21,2,2235,"7.99","2022-12-28"
18573,21,1,2268,"4.99","2022-04-28"
18574,21,1,2393,"2.99","2021-08-01"
18575,21,2,2830,"4.99","2020-04-21"
18576,21,1,3212,"10.99","2021-01-12"
18577,22,1,3419,"2.99","2023-08-10"
18578,23,1,2753,"1.99","2021-03-20"
18579,23,1,2827,"0.99","2022-03-01"
18580,23,1,3015,"5.99","2020-12-28"
18581,23,1,3055,"4.99","2020-02-25"
18582,23,1,3461,"2.99","2021-08-09"
18583,24,1,1716,"2.99","2022-07-18"
18584,24,1,2070,"2.99","2021-03-20"
18585,24,2,2116,"4.99","2022-04-28"
18586,24,1,2451,"5.99","2023-07-25"
18587,24,2,2963,"7.99","2023-12-04"
18588,25,1,1338,"4.99","2021-11-24"
18589,25,1,1365,"2.99","2021-01-05"
18590,25,2,1754,"6.99","2023-06-06"
18591,25,2,2625,"8.99","2023-04-30"
18592,25,1,2901,"4.99","2020-12-30"
18593,25,1,3447,"4.99","2020-06-16"
18594,26,1,1440,"5.99","2020-09-14"
18595,26,2,1706,"4.99","2022-05-27"
18596,26,1,2093,"9.99","2020-01-12"
18597,26,2,2416,"3.99","2020-03-09"
18598,26,2,2421,"6.99","2022-09-14"
18599,26,1,2532,"4.99","2020-01-31"
18600,26,1,2745,"4.99","2023-07-26"
18601,27,1,1310,"4.99","2021-03-23"
18602,27,2,1480,"4.99","2022-03-06"
18603,27,2,1699,"2.99","2021-06-22"
18604,27,2,1960,"3.99","2021-09-18"
18605,27,2,2512,"2.99","2023-09-22"
18606,27,1,2815,"4.99","2021-08-11"
18607,27,1,3038,"1.99","2020-10-31"
18608,27,2,3420,"3.99","2022-12-14"
18609,28,2,1240,"2.99","2023-01-02"
18610,28,1,1543,"4.99","2023-09-16"
18611,28,2,2299,"3.99","2020-10-30"
18612,28,2,2604,"0.99","2022-02-16"
18613,28,1,3231,"0.99","2022-01-12"
18614,29,1,2655,"0.99","2023-12-15"
18615,29,1,2673,"0.99","2020-06-14"
18616,29,1,2701,"7.99","2022-07-12"
18617,29,1,2735,"2.99","2020-11-02"
18618,29,2,2801,"2.99","2023-04-04"
18619,29,2,2923,"2.99","2020-12-23"
18620,29,1,3324,"2.99","2021-03-21"
18621,30,2,1874,"1.99","2020-06-24"
18622,30,2,1895,"2.99","2022-05-25"
18623,30,2,2154,"4.99","2022-05-08"
18624,30,2,2730,"2.99","2020-12-31"
18625,31,2,1656,"4.99","2021-05-24"
18626,31,1,1838,"1.99","2022-12-15"
18627,31,1,2233,"0.99","2023-09-05"
18628,31,2,2341,"6.99","2020-06-12"
18629,31,1,2396,"7.99","2020-11-01"
18630,31,2,2438,"0.99","2020-05-22"
18631,31,1,2530,"0.99","2020-10-06"
18632,31,2,2648,"4.99","2023-08-24"
18633,31,2,3117,"2.99","2020-04-17"
18634,31,2,3172,"1.99","2022-10-09"
18635,31,1,3205,"0.99","2022-09-18"
18636,32,2,1887,"6.99","2023-12-11"
18637,32,2,2160,"0.99","2021-05-06"
18638,32,2,2624,"5.99","2020-04-06"
18639,32,2,2891,"1.99","2020-08-22"
18640,33,1,1301,"10.99","2020-03-26"
18641,33,2,3173,"8.99","2021-02-18"
18642,34,1,1900,"4.99","2022-07-15"
18643,34,2,2257,"5.99","2020-07-08"
18644,34,1,3150,"0.99","2022-06-18"
18645,35,1,1579,"0.99","2021-08-18"
18646,35,1,1989,"2.99","2020-11-23"
18647,35,1,2229,"4.99","2021-12-04"
18648,35,1,2231,"0.99","2023-07-04"
18649,35,1,2743,"2.99","2022-10-13"
18650,35,2,3112,"4.99","2022-07-30"
18651,36,2,2741,"0.99","2022-09-09"
18652,37,1,1583,"4.99","2021-06-21"
18653,37,2,1812,"1.99","2020-09-15"
18654,37,2,1854,"3.99","2022-12-08"
18655,38,2,1250,"2.99","2023-04-04"
18656,38,1,2550,"1.99","2023-12-18"
18657,38,2,2605,"1.99","2022-11-02"
18658,38,2,3003,"4.99","2020-08-15"
18659,38,2,3392,"3.99","2022-05-05"
18660,39,1,1625,"5.99","2023-04-07"
18661,39,1,1905,"4.99","2020-10-09"
18662,39,2,2135,"0.99","2020-06-14"
18663,39,2,2439,"4.99","2022-01-20"
18664,39,1,2631,"4.99","2023-05-14"
18665,39,1,2876,"4.99","2023-06-08"
18666,40,2,2470,"7.99","2022-03-24"
18667,40,2,2896,"2.99","2021-04-16"
18668,40,1,2993,"4.99","2022-10-27"
18669,40,1,3428,"0.99","2022-06-09"
18670,41,1,2563,"4.99","2021-12-13"
18671,41,2,3246,"7.99","2023-04-30"
18672,42,2,1534,"0.99","2021-09-29"
18673,42,2,2056,"2.99","2023-02-11"
18674,42,1,2170,"3.99","2023-10-02"
18675,42,1,2302,"4.99","2022-01-05"
18676,43,2,1544,"4.99","2020-05-14"
18677,44,1,1497,"3.99","2023-01-07"
18678,44,1,2369,"2.99","2020-05-26"
18679,44,1,2809,"3.99","2021-12-28"
18680,44,2,2866,"4.99","2021-12-23"
18681,45,1,1806,"4.99","2022-10-28"
18682,45,2,1979,"2.99","2023-12-21"
18683,45,2,2722,"4.99","2020-08-03"
18684,45,1,3391,"3.99","2021-05-09"
18685,45,2,3444,"0.99","2020-03-31"
18686,46,1,1166,"4.99","2021-01-31"
18687,46,2,1214,"4.99","2023-02-20"
18688,46,2,2144,"0.99","2023-04-11"
18689,46,1,2203,"2.99","2020-01-21"
18690,46,2,2965,"8.99","2022-02-08"
18691,46,2,2975,"4.99","2020-08-15"
18692,46,2,3439,"4.99","2020-04-20"
18693,47,1,1882,"4.99","2023-12-18"
18694,47,1,2307,"6.99","2022-08-02"
18695,47,2,3320,"5.99","2020-04-20"
18696,48,2,1689,"9.99","2021-05-22"
18697,48,2,2822,"0.99","2021-09-15"
18698,49,1,1164,"0.99","2022-03-18"
18699,49,2,1237,"9.99","2020-01-18"
18700,49,2,1688,"0.99","2022-07-14"
18701,49,2,1777,"6.99","2021-02-15"
18702,49,2,3235,"4.99","2023-09-28"
18703,50,1,1223,"2.99","2020-10-08"
18704,50,1,1785,"4.99","2020-10-10"
18705,50,2,3000,"0.99","2022-04-14"
18706,50,2,3169,"2.99","2020-03-23"
18707,51,2,1373,"1.99","2022-09-18"
18708,51,1,1477,"0.99","2022-06-06"
18709,52,1,1196,"4.99","2022-02-01"
18710,52,2,2232,"0.99","2023-09-04"
18711,52,1,2862,"2.99","2023-05-01"
18712,52,2,3196,"4.99","2022-07-28"
18713,53,1,1964,"0.99","2023-12-09"
18714,53,1,2388,"2.99","2021-08-17"
18715,53,1,2903,"2.99","2022-01-05"
